City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
385,fale old settlement,-9.3852,-171.2468,301.96,69,100,5.11,TK,1698609161
386,pereira barreto,-20.6383,-51.1092,301.65,60,77,2.22,BR,1698609163
387,luziania,-16.2525,-47.9503,305.98,35,55,3.58,BR,1698609164
388,rabo de peixe,37.8,-25.5833,287.88,99,40,4.12,PT,1698609164
389,singida,-4.8167,34.75,296.01,47,18,5.37,TZ,1698609165
390,northam,51.0333,-4.2167,284.6,89,99,10.18,GB,1698609165
391,byron bay,-28.65,153.6167,285.77,77,0,2.64,AU,1698608877
392,bedesa,8.9,40.7833,290.33,91,100,1.06,ET,1698609166
393,sisimiut,66.9395,-53.6735,269.44,72,100,4.25,GL,1698609167
394,bazarak,35.3129,69.5152,283.46,62,6,3.55,AF,1698609168
395,tocopilla,-22.092,-70.1979,292.91,69,22,4.14,CL,1698609114
396,mishelevka,52.8575,103.1719,267.42,56,63,2.04,RU,1698609169
397,boda,4.3189,17.4695,296.11,90,17,0.8,CF,1698609170
398,alice springs,-23.7,133.8833,287.9,17,46,0.51,AU,1698609170
399,inari,68.906,27.0288,267.26,94,100,0.83,FI,1698609171
400,ulladulla,-35.35,150.4667,289.8,41,82,3.11,AU,1698609171
401,gazli,40.1333,63.45,292.89,51,83,2.79,UZ,1698609172
402,isangel,-19.55,169.2667,296.33,65,14,4.41,VU,1698609173
403,cockburn town,21.4612,-71.1419,302.13,74,40,4.63,TC,1698609173
404,nova sintra,14.8667,-24.7167,296.3,67,73,4.32,CV,1698609174
405,sirvan,39.9379,48.9286,294.61,42,100,7.47,AZ,1698609174
406,le vauclin,14.5452,-60.8388,303.18,74,75,5.14,MQ,1698609175
407,egilsstadir,65.2653,-14.3948,274.1,100,100,2.06,IS,1698609176
408,quepos,9.4236,-84.1652,300.9,77,60,1.71,CR,1698609177
409,kotido,2.9806,34.1331,295.21,74,90,2.19,UG,1698609178
410,bam,29.106,58.357,295.44,35,0,1.19,IR,1698609179
411,nar'yan-mar,67.6713,53.087,264.32,86,100,5.81,RU,1698609179
412,weno,7.4515,151.8468,301.12,89,100,3.6,FM,1698609180
413,gamba,-2.65,10.0,298.84,90,63,2.8,GA,1698609181
414,usinsk,65.9939,57.5281,261.52,87,100,2.68,RU,1698609182
415,corner brook,48.9667,-57.9484,278.24,66,70,7.97,CA,1698609182
416,arvayheer,46.2639,102.775,272.99,60,100,3.44,MN,1698609183
417,west end,26.6833,-78.9667,301.14,71,2,9.53,BS,1698609184
418,inirida,3.8653,-67.9239,301.75,75,100,1.4,CO,1698609184
419,jiwani,25.05,61.7417,300.09,72,0,5.67,PK,1698609185
420,persembe,41.0656,37.7714,289.83,78,100,1.21,TR,1698609186
421,yuzhno-kurilsk,44.0306,145.8556,281.14,76,5,2.69,RU,1698609187
422,nadi,-17.8,177.4167,297.15,83,20,2.06,FJ,1698609187
423,san miguel,13.4833,-88.1833,301.29,81,91,1.77,SV,1698609188
424,idri,27.5,13.2667,297.68,20,8,2.66,LY,1698609189
425,sarupathar,26.1984,93.8094,292.86,93,70,0.64,IN,1698609189
426,arkalyk,50.2486,66.9114,284.37,83,100,9.89,KZ,1698609190
427,constantia,44.1833,28.65,288.54,62,0,3.61,RO,1698609191
428,neon karlovasion,37.7903,26.7044,295.88,84,100,2.71,GR,1698609192
429,taoudenni,22.6783,-3.9836,306.87,10,0,2.94,ML,1698609192
430,glace bay,46.1969,-59.957,280.81,64,75,7.72,CA,1698609193
431,nikolayevsk-on-amure,53.1406,140.73,270.67,91,15,1.37,RU,1698609194
432,piti village,13.4626,144.6933,301.18,90,0,1.54,GU,1698609195
433,garoowe,8.4054,48.4845,298.01,74,94,6.77,SO,1698609196
434,ghat,24.9647,10.1728,300.95,18,16,2.98,LY,1698609196
435,pudasjarvi,65.3833,26.9167,267.22,97,97,1.0,FI,1698609197
436,tidjikja,18.5564,-11.4271,304.66,15,1,3.71,MR,1698609198
437,tynda,55.1667,124.7167,263.04,93,100,1.67,RU,1698609199
438,magadan,59.5667,150.8,269.88,75,26,1.87,RU,1698609199
439,uray,60.1247,64.7758,266.97,69,100,2.68,RU,1698609200
440,trairi,-3.2778,-39.2689,300.81,66,27,5.77,BR,1698609080
441,minas de marcona,-15.2119,-75.1103,293.9,58,26,7.65,PE,1698609202
442,bereket,39.2446,55.5154,296.51,33,3,1.64,TM,1698609203
443,larkana,27.5551,68.2141,299.51,28,6,2.18,PK,1698609203
444,khandyga,62.6667,135.6,266.2,98,100,0.91,RU,1698609204
445,tayu,-6.5397,111.0518,298.68,80,12,3.1,ID,1698609205
446,mgandu,-5.95,34.1333,296.27,41,39,4.2,TZ,1698609205
447,turtas,58.9417,69.1325,266.88,89,97,4.02,RU,1698609206
448,mandera,3.9366,41.867,300.1,71,98,1.57,KE,1698609206
449,san antonio,29.4241,-98.4936,304.4,54,75,3.6,US,1698609034
450,chilca,-12.5211,-76.7372,293.02,84,100,4.2,PE,1698609210
451,alesund,62.4723,6.1549,279.12,60,0,8.75,NO,1698609211
452,berdigestyakh,62.0989,126.6992,251.01,100,71,0.99,RU,1698609212
453,toliara,-23.35,43.6667,296.78,74,0,3.77,MG,1698609214
454,oum hadjer,13.2954,19.6966,305.73,21,8,3.14,TD,1698609217
455,balakhta,55.38,91.6,264.87,82,3,1.64,RU,1698609218
456,lakatoro,-16.0999,167.4164,298.21,77,81,2.93,VU,1698609219
457,puerto lempira,15.2667,-83.7667,301.61,73,22,1.95,HN,1698609191
458,saint-francois,46.4154,3.9054,285.18,100,0,2.57,FR,1698609220
459,brookings,44.3114,-96.7984,275.07,60,0,7.72,US,1698609222
460,aripuana,-9.1667,-60.6333,312.18,22,98,1.19,BR,1698609222
461,mathis,28.0945,-97.828,305.27,65,27,5.69,US,1698609223
462,pasni,25.2631,63.471,299.47,79,2,3.64,PK,1698609224
463,gadzhiyevo,69.2551,33.3362,266.26,91,100,2.04,RU,1698609224
464,geraldton,-28.7667,114.6,288.38,88,60,6.69,AU,1698609225
465,labrador city,52.9463,-66.9114,271.1,80,100,5.14,CA,1698609226
466,ngambe,4.2333,10.6167,295.02,96,100,0.69,CM,1698609227
467,pacocha,-17.5833,-71.3333,295.64,66,83,5.02,PE,1698609227
468,mayang imphal,24.6167,93.8833,287.96,95,50,0.72,IN,1698609228
469,keflavik,64.0049,-22.5624,278.39,70,0,2.06,IS,1698609229
470,ta`u,-14.2336,-169.5144,300.06,80,48,5.91,AS,1698609230
471,mbuji-mayi,-6.15,23.6,298.31,70,55,1.69,CD,1698609230
472,kharp,66.8014,65.8081,260.02,98,100,1.2,RU,1698609231
473,porto-vecchio,41.591,9.2795,292.96,77,0,4.12,FR,1698609232
474,road town,18.4167,-64.6167,302.2,79,75,3.09,VG,1698609233
475,isheyevka,54.4167,48.2667,273.83,95,100,8.36,RU,1698609233
476,rakops,-21.0167,24.3333,300.02,41,95,9.63,BW,1698609234
477,new plymouth,-39.0667,174.0833,283.32,68,100,4.81,NZ,1698609235
478,vadso,70.0744,29.7487,268.24,86,75,4.63,NO,1698609235
479,price,39.5994,-110.8107,278.77,38,0,9.26,US,1698609048
480,singaraja,-8.112,115.0882,298.89,76,10,1.54,ID,1698609237
481,kiunga,-6.1219,141.2906,296.13,100,100,0.51,PG,1698609237
482,suoyarvi,62.0833,32.35,265.67,97,8,0.92,RU,1698609195
483,betio village,1.358,172.9211,301.17,71,100,3.72,KI,1698609239
484,piraju,-23.1936,-49.3839,296.83,85,100,2.13,BR,1698609164
485,pilar,-9.5972,-35.9567,300.11,68,94,4.05,BR,1698609178
486,port-cartier,50.0334,-66.8654,278.57,47,69,5.75,CA,1698609241
487,kidal,18.4411,1.4078,303.58,10,0,4.33,ML,1698609241
488,mejit,10.2753,170.8646,301.34,81,65,9.39,MH,1698609242
489,hagere maryam,5.6333,38.2333,287.71,96,99,1.23,ET,1698609043
490,manda,-10.4667,34.5833,301.87,60,97,3.41,TZ,1698609243
491,island harbour,50.724,-1.2758,285.37,85,44,3.58,GB,1698609244
492,boa vista,2.8197,-60.6733,309.14,36,40,5.66,BR,1698609244
493,san patricio,28.017,-97.5169,305.47,53,64,6.06,US,1698609245
494,kempsey,-31.0833,152.8333,285.34,94,13,0.45,AU,1698609246
495,goundi,9.3627,17.366,298.36,69,36,1.82,TD,1698609246
496,eirunepe,-6.6603,-69.8736,300.06,78,100,1.13,BR,1698609247
497,fort st. john,56.2499,-120.8529,269.09,80,100,3.09,CA,1698609122
498,naze,28.3667,129.4833,290.66,72,7,2.58,JP,1698609248
499,chernyshevskiy,63.0128,112.4714,262.69,94,100,2.34,RU,1698609249
500,ishigaki,24.3448,124.1572,298.22,69,77,3.6,JP,1698609251
501,porto novo,6.4965,2.6036,302.05,86,99,1.75,BJ,1698609251
502,dakhla,23.6848,-15.958,295.16,78,100,7.2,EH,1698609252
503,alice,27.7523,-98.0697,304.24,55,40,4.63,US,1698609253
504,luwuk,-0.9516,122.7875,297.45,85,34,1.44,ID,1698609254
505,smirnovo,54.5125,69.4222,272.21,93,100,8.43,KZ,1698609254
506,nizhneangarsk,55.7833,109.55,264.37,65,9,1.82,RU,1698609255
507,laguna,38.421,-121.4238,295.01,24,0,3.6,US,1698609256
508,la junta,37.985,-103.5438,271.31,59,100,8.75,US,1698609134
509,rudsar,37.1376,50.288,294.14,77,52,3.31,IR,1698609257
510,lazaro cardenas,17.9583,-102.2,303.12,68,43,3.94,MX,1698609258
511,bubaque,11.2833,-15.8333,301.53,74,7,3.44,GW,1698609258
512,santyoku,37.4406,129.1708,285.54,68,0,2.33,KR,1698609259
513,virar,19.4667,72.8,302.2,48,48,2.09,IN,1698609260
514,kourou,5.1552,-52.6478,305.18,72,86,5.43,GF,1698609260
515,kovdor,67.5662,30.4758,261.93,98,100,0.99,RU,1698609261
516,nsanje,-16.92,35.262,299.86,75,53,4.17,MW,1698609262
517,chunskiy,56.0815,99.6342,266.86,65,0,1.05,RU,1698609263
518,lubango,-14.9172,13.4925,293.07,64,8,2.57,AO,1698609265
519,richards bay,-28.783,32.0377,289.93,56,100,6.93,ZA,1698609265
520,tura,25.5198,90.2201,292.39,92,15,1.76,IN,1698609266
521,yerofey pavlovich,53.9667,121.9667,266.01,67,80,1.86,RU,1698609267
522,murun-kuren,49.6342,100.1625,272.03,48,100,0.7,MN,1698609267
523,izluchinsk,60.9794,76.9242,265.16,96,37,0.61,RU,1698609269
524,angaur state,6.906,134.13,301.13,74,39,3.14,PW,1698609270
525,emerald,-23.5333,148.1667,288.34,74,99,2.89,AU,1698609121
526,birzebbuga,35.8258,14.5269,296.57,83,0,2.57,MT,1698609271
527,sunne,59.8376,13.143,275.33,78,100,3.32,SE,1698609272
528,siluko,6.5386,5.1609,298.34,93,99,1.32,NG,1698609272
529,aral,40.5156,81.2636,286.36,28,11,1.32,CN,1698609273
530,"laikit, laikit ii (dimembe)",1.4792,124.9735,297.62,83,20,1.05,ID,1698609273
531,banda aceh,5.5577,95.3222,299.09,82,96,1.3,ID,1698609274
532,miranda,3.2499,-76.2281,295.22,89,99,1.15,CO,1698609275
533,reyes,-14.3167,-67.3833,307.92,42,68,4.61,BO,1698609275
534,bikenibeu village,1.3673,173.1241,301.13,89,75,0.0,KI,1698609276
535,fortaleza,-3.7227,-38.5247,303.22,61,0,7.2,BR,1698609127
536,tofol,5.3248,163.0078,301.23,76,90,5.52,FM,1698609277
537,nova vicosa,-17.8919,-39.3719,298.87,72,26,6.9,BR,1698609278
538,bischofshofen,47.4167,13.2167,289.31,94,98,3.27,AT,1698609278
539,ekibastuz,51.6667,75.3667,273.74,97,100,3.69,KZ,1698609280
540,acaponeta,22.4964,-105.3594,305.29,56,39,3.01,MX,1698609280
541,walvis bay,-22.9575,14.5053,287.82,85,0,2.86,NA,1698609281
542,mahina,-17.5065,-149.489,301.02,78,20,2.57,PF,1698609281
543,kaitong,44.8135,123.15,282.24,39,97,7.01,CN,1698609282
544,bremervorde,53.4833,9.1333,284.91,80,62,7.79,DE,1698609283
545,mil'kovo,55.6078,37.7956,273.88,91,100,3.19,RU,1698609283
546,papao,-17.75,-149.55,300.97,81,2,7.71,PF,1698609284
547,kolondieba,11.0882,-6.8926,300.93,42,2,2.36,ML,1698609285
548,hondo,32.45,130.2,289.4,62,0,3.58,JP,1698609285
549,mossel bay,-34.1831,22.146,285.11,59,0,11.08,ZA,1698609286
550,endicott,42.0984,-76.0494,283.13,90,100,2.06,US,1698609287
551,kalianget,-7.05,113.9333,300.76,72,11,4.55,ID,1698609287
552,moniquira,5.8764,-73.5728,293.78,89,100,1.46,CO,1698609289
553,duong dong,10.2167,103.9667,298.15,94,40,1.03,VN,1698609289
554,madinat ash shamal,26.1293,51.2009,300.98,56,10,1.11,QA,1698609290
555,kapoeta,4.7717,33.5903,299.15,64,100,4.02,SS,1698609290
556,fort mcmurray,56.7268,-111.381,272.92,64,100,4.12,CA,1698609291
557,daru,-9.0763,143.2092,298.38,88,100,7.73,PG,1698609292
558,ambilobe,-13.2,49.05,297.37,75,3,2.42,MG,1698609293
559,bengkulu,-3.8004,102.2655,295.98,90,100,0.69,ID,1698609293
560,kapuskasing,49.4169,-82.4331,274.2,64,75,3.09,CA,1698609294
561,rufino,-34.2683,-62.7126,295.82,60,67,5.29,AR,1698609295
562,formosa,-26.1775,-58.1781,308.13,57,75,1.54,AR,1698609296
563,port macquarie,-31.4333,152.9167,285.31,87,14,3.81,AU,1698609296
564,williston,48.147,-103.618,269.84,71,97,2.68,US,1698609210
565,san rafael,-34.6177,-68.3301,302.02,8,18,15.8,AR,1698609174
566,necochea,-38.5473,-58.7368,289.83,39,23,9.75,AR,1698609298
567,selfoss,63.9331,-20.9971,273.73,70,64,2.82,IS,1698609199
568,plettenberg bay,-34.0527,23.3716,285.47,63,0,4.61,ZA,1698609299
569,holualoa,19.6228,-155.9522,299.14,76,40,3.09,US,1698609127
570,coahuayana de hidalgo,18.7,-103.6583,303.89,67,96,3.05,MX,1698609300
571,owase,34.0667,136.2,285.46,82,4,2.56,JP,1698609301
572,khanty-mansiysk,61.0042,69.0019,262.21,73,0,3.13,RU,1698609302
573,kingsville,27.5159,-97.8561,306.25,62,75,6.69,US,1698609303
574,yeraliyev,43.2,51.65,289.94,56,100,5.43,KZ,1698609303
575,yermakovskoye,53.2831,92.4003,272.38,49,100,1.17,RU,1698609304
576,ketchikan,55.3422,-131.6461,278.14,93,100,2.57,US,1698609305
577,kiffa,16.6166,-11.4045,307.5,18,1,1.97,MR,1698609305
578,kavieng,-2.5744,150.7967,299.0,87,100,6.72,PG,1698609306
579,gereida,11.2811,25.1414,302.76,30,40,3.2,SD,1698609307
